Date,PV Power,Load,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,Zenith
2018-12-11 09:45:00,731.1,1377.4,18.4,-133,1.7,76,627,187,263,469,479,73
2018-12-11 10:00:00,786.8615384615385,1387.992307692308,18.7,-139,4.9,104,610,229,333,545,575,68
2018-12-11 10:15:00,787.9600000000002,1413.3600000000001,18.7,-139,4.9,104,610,229,333,545,575,68
2018-12-11 10:30:00,485.2866666666667,1423.8733333333332,19.1,-145,6.4,133,602,260,393,616,569,64
2018-12-11 10:45:00,490.3933333333333,1422.0933333333335,19.1,-145,6.4,133,602,260,393,616,569,64
2018-12-11 11:00:00,914.6533333333334,1481.9666666666667,19.4,-152,10.1,176,528,255,431,636,532,61
2018-12-11 11:15:00,999.8666666666668,1719.493333333333,19.4,-152,10.1,176,528,255,431,636,532,61
2018-12-11 11:30:00,969.186666666667,1984.5533333333333,19.7,-160,22.1,270,267,139,408,514,440,58
2018-12-11 11:45:00,918.64,1452.8933333333332,19.7,-160,22.1,270,267,139,408,514,440,58
2018-12-11 12:00:00,568.5666666666668,1443.3066666666666,19.8,-167,44.0,309,4,2,311,294,311,57
2018-12-11 12:15:00,388.0866666666667,1499.5933333333332,19.8,-167,44.0,309,4,2,311,294,311,57
2018-12-11 12:30:00,590.8466666666667,1453.966666666667,19.5,-176,36.8,335,46,26,361,365,361,56
2018-12-11 12:45:00,686.8533333333332,1425.2266666666665,19.5,-176,36.8,335,46,26,361,365,361,56
2018-12-11 13:00:00,385.36,1458.5266666666669,19.2,176,43.4,323,1,1,324,305,324,56
2018-12-11 13:15:00,579.68,1417.9666666666667,19.2,176,43.4,323,1,1,324,305,324,56
2018-12-11 13:30:00,256.34666666666664,1450.7866666666669,19.0,168,51.2,268,4,2,270,256,271,57
2018-12-11 13:45:00,402.53333333333325,1410.3466666666668,19.0,168,51.2,268,4,2,270,256,271,57
2018-12-11 14:00:00,724.8666666666666,1454.4133333333334,18.7,160,25.4,295,183,94,390,457,413,58
2018-12-11 14:15:00,498.2733333333333,1229.646666666667,18.7,160,25.4,295,183,94,390,457,413,58
2018-12-11 14:30:00,640.7800000000001,448.0933333333333,18.4,152,20.8,251,264,130,380,484,430,61
2018-12-11 14:45:00,736.7666666666667,404.9133333333333,18.4,152,20.8,251,264,130,380,484,430,61
2018-12-11 15:00:00,333.08571428571423,495.2142857142857,18.3,146,32.6,270,35,16,285,286,296,64
2018-12-11 15:15:00,230.3466666666667,452.70000000000005,18.3,146,32.6,270,35,16,285,286,296,64
2018-12-11 15:30:00,204.7666666666667,482.1133333333334,18.3,139,33.8,231,8,3,234,224,237,68
2018-12-11 15:45:00,202.19999999999996,448.93333333333334,18.3,139,33.8,231,8,3,234,224,237,68
2018-12-11 16:00:00,129.81333333333333,784.0799999999999,18.3,134,34.0,178,7,2,180,173,183,72
2018-12-11 16:15:00,109.1,1542.6266666666668,18.3,134,34.0,178,7,2,180,173,183,72
2018-12-11 16:30:00,110.25999999999999,479.52666666666664,18.3,128,32.1,125,0,0,125,118,125,77
2018-12-11 16:45:00,184.85999999999999,442.4533333333333,18.3,128,32.1,125,0,0,125,118,125,77
2018-12-11 17:00:00,165.16666666666669,480.1066666666667,18.3,124,21.0,69,56,6,74,88,67,82
2018-12-11 17:15:00,78.34666666666666,441.08666666666676,18.3,124,21.0,69,56,6,74,88,67,82
2018-12-11 17:30:00,39.36,1352.7533333333333,18.3,119,0.3,15,106,9,24,54,13,88
2018-12-11 17:45:00,6.473333333333333,447.4266666666666,18.3,119,0.3,15,106,9,24,54,13,88
2018-12-11 18:00:00,0.0,491.6400000000001,18.3,115,0.0,0,1,0,0,0,0,93
2018-12-11 18:15:00,0.0,1464.2333333333331,18.3,115,0.0,0,1,0,0,0,0,93
2018-12-11 18:30:00,0.0,2498.7533333333336,18.4,111,0.0,0,0,0,0,0,0,99
2018-12-11 18:45:00,0.0,4570.320000000001,18.4,111,0.0,0,0,0,0,0,0,99
2018-12-11 19:00:00,0.0,2397.726666666667,18.4,108,0.0,0,0,0,0,0,0,105
2018-12-11 19:15:00,0.0,2101.1733333333336,18.4,108,0.0,0,0,0,0,0,0,105
2018-12-11 19:30:00,0.0,1626.8714285714284,18.4,104,0.0,0,0,0,0,0,0,111
2018-12-11 19:45:00,0.0,1525.0400000000002,18.4,104,0.0,0,0,0,0,0,0,111
2018-12-11 20:00:00,0.0,1135.7142857142858,18.5,101,0.0,0,0,0,0,0,0,117
2018-12-11 20:15:00,0.0,1023.2800000000001,18.5,101,0.0,0,0,0,0,0,0,117
2018-12-11 20:30:00,0.0,1647.7066666666665,18.5,98,0.0,0,0,0,0,0,0,123
2018-12-11 20:45:00,0.0,2113.0533333333337,18.5,98,0.0,0,0,0,0,0,0,123
2018-12-11 21:00:00,0.0,2239.0,18.5,94,0.0,0,0,0,0,0,0,130
2018-12-11 21:15:00,0.0,2135.06,18.5,94,0.0,0,0,0,0,0,0,130
2018-12-11 21:30:00,0.0,1653.0266666666669,18.4,90,0.0,0,0,0,0,0,0,136
2018-12-11 21:45:00,0.0,1604.0866666666664,18.4,90,0.0,0,0,0,0,0,0,136
2018-12-11 22:00:00,0.0,1541.746666666667,18.3,86,0.0,0,0,0,0,0,0,142
2018-12-11 22:15:00,0.0,1616.486666666667,18.3,86,0.0,0,0,0,0,0,0,142
2018-12-11 22:30:00,0.0,1410.3533333333335,18.2,81,0.0,0,0,0,0,0,0,149
2018-12-11 22:45:00,0.0,1615.0533333333333,18.2,81,0.0,0,0,0,0,0,0,149
2018-12-11 23:00:00,0.0,1395.686666666667,18.1,74,0.0,0,0,0,0,0,0,155
2018-12-11 23:15:00,0.0,1351.9266666666665,18.1,74,0.0,0,0,0,0,0,0,155
2018-12-11 23:30:00,0.0,1256.12,18.0,64,0.0,0,0,0,0,0,0,161
2018-12-11 23:45:00,0.0,1381.9866666666667,18.0,64,0.0,0,0,0,0,0,0,161
2018-12-12 00:00:00,0.0,1331.1666666666667,18.0,48,0.0,0,0,0,0,0,0,166
2018-12-12 00:15:00,0.0,1150.9466666666667,18.0,48,0.0,0,0,0,0,0,0,166
2018-12-12 00:30:00,0.0,294.4599999999999,18.2,20,0.0,0,0,0,0,0,0,169
2018-12-12 00:45:00,0.0,289.6066666666667,18.2,20,0.0,0,0,0,0,0,0,169
2018-12-12 01:00:00,0.0,298.44,18.4,-18,0.0,0,0,0,0,0,0,170
2018-12-12 01:15:00,0.0,255.40000000000003,18.4,-18,0.0,0,0,0,0,0,0,170
2018-12-12 01:30:00,0.0,311.3666666666666,18.5,-47,0.0,0,0,0,0,0,0,166
2018-12-12 01:45:00,0.0,188.65999999999997,18.5,-47,0.0,0,0,0,0,0,0,166
2018-12-12 02:00:00,0.0,187.59333333333333,18.7,-64,0.0,0,0,0,0,0,0,161
2018-12-12 02:15:00,0.0,862.6866666666665,18.7,-64,0.0,0,0,0,0,0,0,161
2018-12-12 02:30:00,0.0,167.40666666666667,18.9,-73,0.0,0,0,0,0,0,0,155
2018-12-12 02:45:00,0.0,163.61333333333332,18.9,-73,0.0,0,0,0,0,0,0,155
2018-12-12 03:00:00,0.0,118.48,19.0,-80,0.0,0,0,0,0,0,0,149
2018-12-12 03:15:00,0.0,169.90666666666667,19.0,-80,0.0,0,0,0,0,0,0,149
2018-12-12 03:30:00,0.0,110.08666666666666,18.9,-86,0.0,0,0,0,0,0,0,143
2018-12-12 03:45:00,0.0,162.2133333333333,18.9,-86,0.0,0,0,0,0,0,0,143
2018-12-12 04:00:00,0.0,124.58,18.9,-90,0.0,0,0,0,0,0,0,136
2018-12-12 04:15:00,0.0,146.09333333333333,18.9,-90,0.0,0,0,0,0,0,0,136
2018-12-12 04:30:00,0.0,599.1533333333333,18.8,-94,0.0,0,0,0,0,0,0,130
2018-12-12 04:45:00,0.0,465.2333333333334,18.8,-94,0.0,0,0,0,0,0,0,130
2018-12-12 05:00:00,0.0,153.38000000000002,18.8,-97,0.0,0,0,0,0,0,0,124
2018-12-12 05:15:00,0.0,117.85333333333334,18.8,-97,0.0,0,0,0,0,0,0,124
2018-12-12 05:30:00,0.0,167.16,18.7,-101,0.0,0,0,0,0,0,0,118
2018-12-12 05:45:00,0.0,110.82000000000001,18.7,-101,0.0,0,0,0,0,0,0,118
2018-12-12 06:00:00,0.0,162.4,18.7,-104,0.0,0,0,0,0,0,0,111
2018-12-12 06:15:00,0.0,121.38000000000001,18.7,-104,0.0,0,0,0,0,0,0,111
2018-12-12 06:30:00,0.0,149.14666666666665,18.6,-108,0.0,0,0,0,0,0,0,105
2018-12-12 06:45:00,0.0,131.85333333333335,18.6,-108,0.0,0,0,0,0,0,0,105
2018-12-12 07:00:00,0.0,300.34666666666664,18.6,-111,0.0,0,0,0,0,0,0,99
2018-12-12 07:15:00,0.0,1827.8866666666665,18.6,-111,0.0,0,0,0,0,0,0,99
2018-12-12 07:30:00,0.0,1522.633333333333,18.5,-115,0.0,0,0,0,0,0,0,94
2018-12-12 07:45:00,0.0,1549.0933333333337,18.5,-115,0.0,0,0,0,0,0,0,94
2018-12-12 08:00:00,0.0,1907.9933333333333,18.5,-119,0.0,12,104,9,21,51,10,88
2018-12-12 08:15:00,37.093333333333334,1901.4400000000003,18.5,-119,0.0,12,104,9,21,51,10,88
2018-12-12 08:30:00,179.67999999999998,3071.973333333333,18.4,-123,1.3,38,405,54,93,216,43,83
2018-12-12 08:45:00,295.08,1818.3266666666666,18.4,-123,1.3,38,405,54,93,216,43,83
2018-12-12 09:00:00,405.6733333333333,1536.833333333333,18.5,-128,0.0,50,597,131,181,367,242,77
2018-12-12 09:15:00,501.05333333333334,1445.5066666666667,18.5,-128,0.0,50,597,131,181,367,242,77
2018-12-12 09:30:00,594.2999999999998,3631.42,18.8,-133,0.0,60,697,208,268,493,502,73
2018-12-12 09:45:00,664.1466666666668,1410.7133333333334,18.8,-133,0.0,60,697,208,268,493,502,73
2018-12-12 10:00:00,774.4600000000002,1225.14,19.1,-139,0.5,71,747,276,347,598,637,68
2018-12-12 10:15:00,840.3133333333335,1176.3866666666665,19.1,-139,0.5,71,747,276,347,598,637,68
2018-12-12 10:30:00,903.0533333333333,1208.8066666666666,19.3,-145,1.2,81,771,334,415,684,624,64
2018-12-12 10:45:00,907.5,1160.1466666666668,19.3,-145,1.2,81,771,334,415,684,624,64
2018-12-12 11:00:00,934.0799999999999,1346.3133333333337,19.6,-152,0.0,75,838,405,479,775,621,61
2018-12-12 11:15:00,891.6933333333334,1425.9933333333333,19.6,-152,0.0,75,838,405,479,775,621,61
2018-12-12 11:30:00,1058.8866666666668,1474.486666666667,19.9,-159,2.9,113,759,395,508,790,580,59
2018-12-12 11:45:00,1033.8866666666668,1684.1266666666663,19.9,-159,2.9,113,759,395,508,790,580,59
2018-12-12 12:00:00,1085.6866666666665,464.8933333333334,19.9,-167,16.1,238,411,225,463,625,481,57
2018-12-12 12:15:00,937.9466666666668,400.9800000000001,19.9,-167,16.1,238,411,225,463,625,481,57
2018-12-12 12:30:00,745.8933333333332,396.40666666666664,19.6,-176,9.5,196,563,316,512,739,516,56
2018-12-12 12:45:00,1106.0533333333333,395.02000000000004,19.6,-176,9.5,196,563,316,512,739,516,56
2018-12-12 13:00:00,737.1999999999999,553.76,19.3,176,18.9,279,321,180,459,593,462,56
2018-12-12 13:15:00,792.2866666666667,520.82,19.3,176,18.9,279,321,180,459,593,462,56
2018-12-12 13:30:00,885.5,470.9533333333333,19.0,168,15.8,250,391,215,464,626,479,57
2018-12-12 13:45:00,954.2600000000001,537.78,19.0,168,15.8,250,391,215,464,626,479,57
2018-12-12 14:00:00,962.5666666666668,476.5066666666666,18.7,160,17.0,245,357,188,433,578,467,58
2018-12-12 14:15:00,999.8733333333334,506.9800000000001,18.7,160,17.0,245,357,188,433,578,467,58
2018-12-12 14:30:00,661.0133333333332,1376.9333333333334,18.5,153,17.1,230,337,163,393,528,460,61
2018-12-12 14:45:00,615.16,490.3666666666667,18.5,153,17.1,230,337,163,393,528,460,61
2018-12-12 15:00:00,889.3133333333334,496.1066666666667,18.4,146,23.4,237,185,82,319,387,375,64
2018-12-12 15:15:00,521.42,481.38666666666666,18.4,146,23.4,237,185,82,319,387,375,64
2018-12-12 15:30:00,511.40666666666675,498.73333333333335,18.4,139,31.7,214,55,21,236,247,259,68
2018-12-12 15:45:00,312.03333333333325,470.6333333333333,18.4,139,31.7,214,55,21,236,247,259,68
2018-12-12 16:00:00,303.31333333333333,503.0142857142858,18.5,134,33.7,171,14,5,175,172,183,72
2018-12-12 16:15:00,181.8,860.1866666666666,18.5,134,33.7,171,14,5,175,172,183,72
2018-12-12 16:30:00,112.32666666666667,916.1199999999997,18.5,129,25.6,122,44,9,131,141,135,77
2018-12-12 16:45:00,103.01333333333334,458.16,18.5,129,25.6,122,44,9,131,141,135,77
2018-12-12 17:00:00,144.69333333333333,515.7866666666665,18.6,124,25.4,67,15,3,70,72,69,82
2018-12-12 17:15:00,100.57333333333332,457.1866666666666,18.6,124,25.4,67,15,3,70,72,69,82
2018-12-12 17:30:00,25.000000000000007,521.6533333333333,18.6,119,34.9,16,0,0,16,15,16,88
2018-12-12 17:45:00,0.0,463.67333333333335,18.6,119,34.9,16,0,0,16,15,16,88
2018-12-12 18:00:00,0.0,502.4266666666667,18.6,115,32.6,0,0,0,0,0,0,93
2018-12-12 18:15:00,0.0,488.11999999999995,18.6,115,32.6,0,0,0,0,0,0,93
2018-12-12 18:30:00,0.0,717.4799999999999,18.7,112,14.8,0,0,0,0,0,0,99
2018-12-12 18:45:00,0.0,768.9066666666666,18.7,112,14.8,0,0,0,0,0,0,99
2018-12-12 19:00:00,0.0,1272.9266666666665,18.7,108,38.7,0,0,0,0,0,0,105
2018-12-12 19:15:00,0.0,1149.6866666666667,18.7,108,38.7,0,0,0,0,0,0,105
2018-12-12 19:30:00,0.0,763.5133333333332,18.7,105,0.6,0,0,0,0,0,0,111
2018-12-12 19:45:00,0.0,1123.5533333333333,18.7,105,0.6,0,0,0,0,0,0,111
2018-12-12 20:00:00,0.0,818.4,18.8,101,0.0,0,0,0,0,0,0,117
2018-12-12 20:15:00,0.0,792.3466666666666,18.8,101,0.0,0,0,0,0,0,0,117
2018-12-12 20:30:00,0.0,762.7800000000002,18.8,98,0.0,0,0,0,0,0,0,123
2018-12-12 20:45:00,0.0,806.1933333333333,18.8,98,0.0,0,0,0,0,0,0,123
2018-12-12 21:00:00,0.0,834.2066666666667,18.8,94,0.0,0,0,0,0,0,0,130
2018-12-12 21:15:00,0.0,1618.5133333333335,18.8,94,0.0,0,0,0,0,0,0,130
2018-12-12 21:30:00,0.0,1565.4733333333331,18.6,90,0.0,0,0,0,0,0,0,136
2018-12-12 21:45:00,0.0,856.5133333333334,18.6,90,0.0,0,0,0,0,0,0,136
2018-12-12 22:00:00,0.0,1559.053333333333,18.5,86,0.0,0,0,0,0,0,0,142
2018-12-12 22:15:00,0.0,736.4733333333334,18.5,86,0.0,0,0,0,0,0,0,142
2018-12-12 22:30:00,0.0,698.7199999999999,18.3,81,0.0,0,0,0,0,0,0,149
2018-12-12 22:45:00,0.0,1264.9066666666665,18.3,81,0.0,0,0,0,0,0,0,149
2018-12-12 23:00:00,0.0,838.6466666666666,18.2,74,0.0,0,0,0,0,0,0,155
2018-12-12 23:15:00,0.0,687.32,18.2,74,0.0,0,0,0,0,0,0,155
2018-12-12 23:30:00,0.0,970.1666666666665,18.1,65,0.0,0,0,0,0,0,0,161
2018-12-12 23:45:00,0.0,760.8000000000001,18.1,65,0.0,0,0,0,0,0,0,161
2018-12-13 00:00:00,0.0,731.8133333333334,18.1,49,0.0,0,0,0,0,0,0,166
2018-12-13 00:15:00,0.0,619.6533333333333,18.1,49,0.0,0,0,0,0,0,0,166
2018-12-13 00:30:00,0.0,663.1666666666665,18.4,21,0.0,0,0,0,0,0,0,169
2018-12-13 00:45:00,0.0,622.9266666666667,18.4,21,0.0,0,0,0,0,0,0,169
2018-12-13 01:00:00,0.0,1329.96,18.7,-17,0.0,0,0,0,0,0,0,170
2018-12-13 01:15:00,0.0,570.7133333333334,18.7,-17,0.0,0,0,0,0,0,0,170
2018-12-13 01:30:00,0.0,559.1333333333334,19.0,-47,0.0,0,0,0,0,0,0,166
2018-12-13 01:45:00,0.0,541.0866666666668,19.0,-47,0.0,0,0,0,0,0,0,166
2018-12-13 02:00:00,0.0,535.4000000000001,19.3,-64,0.0,0,0,0,0,0,0,161
2018-12-13 02:15:00,0.0,542.8333333333334,19.3,-64,0.0,0,0,0,0,0,0,161
2018-12-13 02:30:00,0.0,505.96666666666664,19.6,-74,0.0,0,0,0,0,0,0,155
2018-12-13 02:45:00,0.0,1357.6866666666667,19.6,-74,0.0,0,0,0,0,0,0,155
2018-12-13 03:00:00,0.0,530.46,19.7,-80,0.0,0,0,0,0,0,0,149
2018-12-13 03:15:00,0.0,524.6399999999999,19.7,-80,0.0,0,0,0,0,0,0,149
2018-12-13 03:30:00,0.0,479.2933333333333,19.6,-86,0.0,0,0,0,0,0,0,143
2018-12-13 03:45:00,0.0,529.6666666666666,19.6,-86,0.0,0,0,0,0,0,0,143
2018-12-13 04:00:00,0.0,473.23999999999995,19.6,-90,0.0,0,0,0,0,0,0,137
2018-12-13 04:15:00,0.0,522.8466666666667,19.6,-90,0.0,0,0,0,0,0,0,137
2018-12-13 04:30:00,0.0,478.1333333333333,19.5,-94,0.0,0,0,0,0,0,0,130
2018-12-13 04:45:00,0.0,1138.5733333333333,19.5,-94,0.0,0,0,0,0,0,0,130
2018-12-13 05:00:00,0.0,550.3933333333333,19.5,-97,0.0,0,0,0,0,0,0,124
2018-12-13 05:15:00,0.0,511.7866666666667,19.5,-97,0.0,0,0,0,0,0,0,124
2018-12-13 05:30:00,0.0,508.96666666666664,19.4,-101,0.0,0,0,0,0,0,0,118
2018-12-13 05:45:00,0.0,588.9333333333332,19.4,-101,0.0,0,0,0,0,0,0,118
2018-12-13 06:00:00,0.0,621.4333333333333,19.4,-104,0.0,0,0,0,0,0,0,112
2018-12-13 06:15:00,0.0,609.8999999999999,19.4,-104,0.0,0,0,0,0,0,0,112
2018-12-13 06:30:00,0.0,610.8666666666667,19.3,-108,0.0,0,0,0,0,0,0,105
2018-12-13 06:45:00,0.0,605.4933333333335,19.3,-108,0.0,0,0,0,0,0,0,105
2018-12-13 07:00:00,0.0,1009.1533333333333,19.3,-111,0.0,0,0,0,0,0,0,100
2018-12-13 07:15:00,0.0,1714.1866666666667,19.3,-111,0.0,0,0,0,0,0,0,100
2018-12-13 07:30:00,0.0,2350.806666666667,19.2,-115,0.0,0,0,0,0,0,0,94
2018-12-13 07:45:00,0.0,2225.733333333333,19.2,-115,0.0,0,0,0,0,0,0,94
2018-12-13 08:00:00,0.0,2194.586666666667,19.2,-119,4.5,13,34,3,16,25,13,88
2018-12-13 08:15:00,0.0,1834.0333333333333,19.2,-119,4.5,13,34,3,16,25,13,88
2018-12-13 08:30:00,17.033333333333335,1650.7533333333336,19.1,-123,25.6,61,21,4,65,69,64,83
2018-12-13 08:45:00,36.79333333333333,2252.813333333333,19.1,-123,25.6,61,21,4,65,69,64,83
2018-12-13 09:00:00,55.099999999999994,2931.3454545454542,19.2,-128,8.6,79,339,78,156,267,203,78
2018-12-13 09:15:00,,,19.2,-128,8.6,79,339,78,156,267,203,78
2018-12-13 09:30:00,,,19.4,-133,0.1,72,612,182,254,456,461,73
2018-12-13 09:45:00,751.5699999999999,1719.85,19.4,-133,0.1,72,612,182,254,456,461,73
2018-12-13 10:00:00,604.82,1665.9214285714286,19.6,-139,0.0,82,683,252,334,568,606,68
2018-12-13 10:15:00,836.9133333333333,1785.9266666666667,19.6,-139,0.0,82,683,252,334,568,606,68
2018-12-13 10:30:00,886.4266666666666,2157.1066666666666,19.7,-145,3.2,117,643,275,392,626,580,65
2018-12-13 10:45:00,920.2133333333333,2106.38,19.7,-145,3.2,117,643,275,392,626,580,65
2018-12-13 11:00:00,964.6066666666667,2088.133333333333,19.9,-152,7.3,162,562,271,433,651,539,61
2018-12-13 11:15:00,997.1799999999998,1746.4533333333336,19.9,-152,7.3,162,562,271,433,651,539,61
2018-12-13 11:30:00,1014.8866666666667,1534.2866666666669,20.1,-159,6.5,164,611,318,482,722,544,59
2018-12-13 11:45:00,1032.3533333333335,1521.4,20.1,-159,6.5,164,611,318,482,722,544,59
2018-12-13 12:00:00,1047.8866666666668,1546.5866666666664,20.1,-167,11.4,216,495,270,486,689,508,57
2018-12-13 12:15:00,1065.6866666666665,1517.6133333333335,20.1,-167,11.4,216,495,270,486,689,508,57
2018-12-13 12:30:00,906.5866666666666,1550.16,19.9,-175,24.0,310,215,120,431,515,433,56
2018-12-13 12:45:00,579.88,1502.3666666666663,19.9,-175,24.0,310,215,120,431,515,433,56
2018-12-13 13:00:00,1066.9466666666665,1565.34,19.7,176,36.1,362,3,1,363,343,363,56
2018-12-13 13:15:00,1090.0733333333333,1514.28,19.7,176,36.1,362,3,1,363,343,363,56
2018-12-13 13:30:00,631.5533333333333,1823.8800000000003,19.5,168,43.2,315,0,0,315,296,315,57
2018-12-13 13:45:00,438.23999999999995,1650.9200000000003,19.5,168,43.2,315,0,0,315,296,315,57
2018-12-13 14:00:00,304.37333333333333,810.5266666666666,19.3,160,54.9,236,0,0,236,222,236,58
2018-12-13 14:15:00,251.95999999999998,1335.6333333333337,19.3,160,54.9,236,0,0,236,222,236,58
2018-12-13 14:30:00,227.05333333333337,967.3999999999999,19.1,153,53.7,221,0,0,221,208,221,61
2018-12-13 14:45:00,203.89333333333335,645.5266666666666,19.1,153,53.7,221,0,0,221,208,221,61
2018-12-13 15:00:00,290.9266666666666,502.5266666666667,18.9,146,51.3,205,0,0,205,193,205,64
2018-12-13 15:15:00,175.36000000000004,1313.1799999999998,18.9,146,51.3,205,0,0,205,193,205,64
2018-12-13 15:30:00,150.5733333333333,564.5466666666667,18.9,140,45.0,193,0,0,193,182,193,68
2018-12-13 15:45:00,184.6266666666667,520.1466666666666,18.9,140,45.0,193,0,0,193,182,193,68
2018-12-13 16:00:00,149.48,433.49999999999994,18.8,134,40.9,157,7,2,159,153,160,72
2018-12-13 16:15:00,86.35333333333331,340.4866666666666,18.8,134,40.9,157,7,2,159,153,160,72
2018-12-13 16:30:00,174.13333333333327,252.66,18.8,129,17.8,109,192,41,149,212,166,77
2018-12-13 16:45:00,105.20666666666668,215.26000000000005,18.8,129,17.8,109,192,41,149,212,166,77
2018-12-13 17:00:00,73.73333333333333,514.54,18.7,124,18.8,65,88,13,78,105,71,82
2018-12-13 17:15:00,39.44000000000001,727.3733333333333,18.7,124,18.8,65,88,13,78,105,71,82
2018-12-13 17:30:00,15.919999999999998,1918.0,18.6,120,1.8,17,74,6,24,45,15,88
2018-12-13 17:45:00,0.5,1635.3866666666665,18.6,120,1.8,17,74,6,24,45,15,88
2018-12-13 18:00:00,0.0,1531.4666666666667,18.6,116,0.0,0,0,0,0,0,0,93
2018-12-13 18:15:00,0.0,1494.84,18.6,116,0.0,0,0,0,0,0,0,93
2018-12-13 18:30:00,0.0,1707.5599999999997,18.5,112,0.0,0,0,0,0,0,0,99
2018-12-13 18:45:00,0.0,1720.2133333333331,18.5,112,0.0,0,0,0,0,0,0,99
2018-12-13 19:00:00,0.0,1761.6466666666668,18.5,108,0.0,0,0,0,0,0,0,105
2018-12-13 19:15:00,0.0,1756.4599999999998,18.5,108,0.0,0,0,0,0,0,0,105
2018-12-13 19:30:00,0.0,1691.973333333333,18.5,105,0.0,0,0,0,0,0,0,111
2018-12-13 19:45:00,0.0,1470.0466666666669,18.5,105,0.0,0,0,0,0,0,0,111
2018-12-13 20:00:00,0.0,1469.3733333333334,18.4,101,0.0,0,0,0,0,0,0,117
2018-12-13 20:15:00,0.0,985.3066666666667,18.4,101,0.0,0,0,0,0,0,0,117
2018-12-13 20:30:00,0.0,450.11333333333334,18.4,98,0.0,0,0,0,0,0,0,123
2018-12-13 20:45:00,0.0,796.2266666666668,18.4,98,0.0,0,0,0,0,0,0,123
2018-12-13 21:00:00,0.0,788.3866666666668,18.2,94,0.0,0,0,0,0,0,0,130
2018-12-13 21:15:00,0.0,804.6133333333333,18.2,94,0.0,0,0,0,0,0,0,130
2018-12-13 21:30:00,0.0,1632.1266666666666,17.9,90,0.0,0,0,0,0,0,0,136
2018-12-13 21:45:00,0.0,780.6400000000001,17.9,90,0.0,0,0,0,0,0,0,136
2018-12-13 22:00:00,0.0,712.18,17.6,86,0.0,0,0,0,0,0,0,142
2018-12-13 22:15:00,0.0,643.1133333333332,17.6,86,0.0,0,0,0,0,0,0,142
2018-12-13 22:30:00,0.0,1133.2333333333333,17.3,81,0.0,0,0,0,0,0,0,149
2018-12-13 22:45:00,0.0,1601.8399999999997,17.3,81,0.0,0,0,0,0,0,0,149
2018-12-13 23:00:00,0.0,1523.7666666666667,17.0,74,0.0,0,0,0,0,0,0,155
2018-12-13 23:15:00,0.0,1643.68,17.0,74,0.0,0,0,0,0,0,0,155
2018-12-13 23:30:00,0.0,1584.9533333333331,16.7,65,0.0,0,0,0,0,0,0,161
2018-12-13 23:45:00,0.0,1620.6533333333334,16.7,65,0.0,0,0,0,0,0,0,161
2018-12-14 00:00:00,0.0,868.64,16.6,49,0.0,0,0,0,0,0,0,166
2018-12-14 00:15:00,0.0,254.5266666666667,16.6,49,0.0,0,0,0,0,0,0,166
2018-12-14 00:30:00,0.0,217.44,16.9,22,0.0,0,0,0,0,0,0,170
2018-12-14 00:45:00,0.0,291.1333333333333,16.9,22,0.0,0,0,0,0,0,0,170
2018-12-14 01:00:00,0.0,258.14000000000004,17.2,-17,0.0,0,0,0,0,0,0,170
2018-12-14 01:15:00,0.0,1141.1933333333334,17.2,-17,0.0,0,0,0,0,0,0,170
2018-12-14 01:30:00,0.0,534.38,17.4,-47,0.0,0,0,0,0,0,0,166
2018-12-14 01:45:00,0.0,292.32,17.4,-47,0.0,0,0,0,0,0,0,166
2018-12-14 02:00:00,0.0,192.8666666666667,17.7,-64,0.0,0,0,0,0,0,0,161
2018-12-14 02:15:00,0.0,215.71333333333334,17.7,-64,0.0,0,0,0,0,0,0,161
2018-12-14 02:30:00,0.0,134.98666666666665,18.0,-74,0.0,0,0,0,0,0,0,155
2018-12-14 02:45:00,0.0,162.94,18.0,-74,0.0,0,0,0,0,0,0,155
2018-12-14 03:00:00,0.0,136.0066666666667,18.1,-80,0.0,0,0,0,0,0,0,149
2018-12-14 03:15:00,0.0,160.00666666666666,18.1,-80,0.0,0,0,0,0,0,0,149
2018-12-14 03:30:00,0.0,137.70666666666668,18.0,-86,0.0,0,0,0,0,0,0,143
2018-12-14 03:45:00,0.0,189.58666666666667,18.0,-86,0.0,0,0,0,0,0,0,143
2018-12-14 04:00:00,0.0,165.96666666666664,18.0,-90,0.0,0,0,0,0,0,0,137
2018-12-14 04:15:00,0.0,707.4733333333332,18.0,-90,0.0,0,0,0,0,0,0,137
2018-12-14 04:30:00,0.0,489.95333333333326,17.9,-94,0.0,0,0,0,0,0,0,130
2018-12-14 04:45:00,0.0,286.68000000000006,17.9,-94,0.0,0,0,0,0,0,0,130
2018-12-14 05:00:00,0.0,389.34000000000003,17.9,-97,0.0,0,0,0,0,0,0,124
2018-12-14 05:15:00,0.0,269.0266666666667,17.9,-97,0.0,0,0,0,0,0,0,124
2018-12-14 05:30:00,0.0,164.38666666666668,17.8,-101,0.0,0,0,0,0,0,0,118
2018-12-14 05:45:00,0.0,179.76000000000002,17.8,-101,0.0,0,0,0,0,0,0,118
2018-12-14 06:00:00,0.0,143.59333333333333,17.8,-104,0.0,0,0,0,0,0,0,112
2018-12-14 06:15:00,0.0,138.46666666666667,17.8,-104,0.0,0,0,0,0,0,0,112
